timestamp_s,signal,label,anomaly_type,source
158.802,0.31627620096146664,0,normal,simulated
158.804,0.6063572059735829,0,normal,simulated
158.806,1.036438262452205,0,normal,simulated
158.808,1.0554135348930263,0,normal,simulated
158.81,1.021684403257369,0,normal,simulated
158.812,0.8051882036879499,0,normal,simulated
158.814,0.37097370942221863,0,normal,simulated
158.816,0.1984874972713064,0,normal,simulated
158.818,0.0034913291671820057,0,normal,simulated
158.82,-0.5270535000726071,0,normal,simulated
158.822,-0.8545643636247333,0,normal,simulated
158.824,-1.135930029191225,0,normal,simulated
158.826,-1.0580028680093942,0,normal,simulated
158.828,-0.7748728890259875,0,normal,simulated
158.83,-0.5231463225076709,0,normal,simulated
158.832,-0.35205753985287525,0,normal,simulated
158.834,0.17346673711478408,0,normal,simulated
158.836,0.38510388684851204,0,normal,simulated
158.838,0.8569617079009106,0,normal,simulated
158.84,1.0118471314718387,0,normal,simulated
158.84199999999998,1.095942889882018,0,normal,simulated
158.844,0.8556849406730068,0,normal,simulated
158.846,0.7571238987501248,0,normal,simulated
158.848,0.37958858412388413,0,normal,simulated
158.85,0.039694140462954795,0,normal,simulated
158.852,-0.361655764431327,0,normal,simulated
158.85399999999998,-0.7709890982777893,0,normal,simulated
158.856,-0.8721905053919107,0,normal,simulated
158.858,-0.9527361959289655,0,normal,simulated
158.86,-1.0614903143714787,0,normal,simulated
158.862,-0.7134130881820935,0,normal,simulated
158.864,-0.42990564627127603,0,normal,simulated
158.86599999999999,-0.19294972128257643,0,normal,simulated
158.868,0.2751848074694869,0,normal,simulated
158.87,0.5262981013595638,0,normal,simulated
158.872,0.9029993885194371,0,normal,simulated
158.874,0.893570937672783,0,normal,simulated
158.876,1.1146154381124402,0,normal,simulated
158.878,0.9713762019467425,0,normal,simulated
158.88,0.6695190439590037,0,normal,simulated
158.882,0.44361745601529057,0,normal,simulated
158.88400000000001,0.017484088606346954,0,normal,simulated
158.886,-0.38804478502137085,0,normal,simulated
158.888,-0.6142209174638948,0,normal,simulated
158.89,-0.963452384334566,0,normal,simulated
158.892,-1.053331228279572,0,normal,simulated
158.894,-0.8067922255758495,0,normal,simulated
158.89600000000002,-0.69546524410395,0,normal,simulated
158.898,-0.27594122140327243,0,normal,simulated
158.9,-0.07707307108989976,0,normal,simulated
158.902,0.3022558353324752,0,normal,simulated
158.904,0.5386435148050033,0,normal,simulated
158.906,0.7936273146508379,0,normal,simulated
158.90800000000002,1.0323793598168354,0,normal,simulated
158.91,0.8100854469182782,0,normal,simulated
158.912,0.6715424746889496,0,normal,simulated
158.914,0.40167346728498177,0,normal,simulated
158.916,0.08455230546011677,0,normal,simulated
158.918,-0.23989791047173045,0,normal,simulated
158.92000000000002,-0.3917625099127355,0,normal,simulated
158.922,-0.7648870871848288,0,normal,simulated
158.924,-1.0412315172408597,0,normal,simulated
158.926,-0.980082681685681,0,normal,simulated
158.928,-0.8981164417166575,0,normal,simulated
158.93,-0.49929644992188676,0,normal,simulated
158.93200000000002,-0.1924438399251019,0,normal,simulated
158.934,0.07108987022172764,0,normal,simulated
158.936,0.5202848526074672,0,normal,simulated
158.938,0.8158977770252699,0,normal,simulated
158.94,0.9565043900407415,0,normal,simulated
158.942,1.0371861794519426,0,normal,simulated
158.944,0.9626001991062143,0,normal,simulated
158.946,0.8975585624812821,0,normal,simulated
158.948,0.48793827876292345,0,normal,simulated
158.95,-0.09616783663958213,0,normal,simulated
158.952,-0.3430088872094239,0,normal,simulated
158.954,-0.47171733062120424,0,normal,simulated
158.956,-0.8683606508893288,0,normal,simulated
158.958,-0.8135518314934514,0,normal,simulated
158.96,-0.688841681851459,0,normal,simulated
158.962,-0.8634095318242081,0,normal,simulated
158.964,-0.48871556449282055,0,normal,simulated
158.966,-0.11802694867640828,0,normal,simulated
158.968,0.11829974175662786,0,normal,simulated
158.97,0.7268444556600284,0,normal,simulated
158.972,0.8787661164211091,0,normal,simulated
158.974,0.8170464594463656,0,normal,simulated
158.976,1.014595003531674,0,normal,simulated
158.978,0.7655407635791828,0,normal,simulated
158.98,0.5855061239022634,0,normal,simulated
158.982,-0.0005314494382000212,0,normal,simulated
158.984,-0.143856678583363,0,normal,simulated
158.986,-0.39753160849422337,0,normal,simulated
158.988,-0.8126433843912896,0,normal,simulated
158.99,-1.1287319419242188,0,normal,simulated
158.992,-1.0038123569859523,0,normal,simulated
158.994,-0.9250086907558954,0,normal,simulated
158.996,-0.5276898417832557,0,normal,simulated
158.998,-0.32396360853953493,0,normal,simulated
159.0,-0.023059324401780008,0,normal,simulated
159.002,0.24791224849002857,0,normal,simulated
159.004,0.6800672388839708,0,normal,simulated
159.006,1.0984984105510796,0,normal,simulated
159.008,1.0360298679013265,0,normal,simulated
159.01,1.0167847610711693,0,normal,simulated
159.012,0.5231445226653424,0,normal,simulated
159.014,0.5734577258539583,0,normal,simulated
159.016,0.13470796263027757,0,normal,simulated
159.018,-0.24635943171699032,0,normal,simulated
159.02,-0.5704815639689232,0,normal,simulated
159.022,-0.8242322237391863,0,normal,simulated
159.024,-1.0081156008367795,0,normal,simulated
159.026,-1.0317676853888345,0,normal,simulated
159.028,-0.9846275593466711,0,normal,simulated
159.03,-0.6247446108074353,0,normal,simulated
159.032,-0.13748285403405908,0,normal,simulated
159.034,0.06950182493546465,0,normal,simulated
159.036,0.5613962727672015,0,normal,simulated
159.038,0.6633954811465919,0,normal,simulated
159.04,0.8155891479202142,0,normal,simulated
159.042,0.9551086035317451,0,normal,simulated
159.044,0.9973260420504602,0,normal,simulated
159.046,0.5375531844703468,0,normal,simulated
159.048,0.5455808435279152,0,normal,simulated
159.05,0.21375949642654085,0,normal,simulated
159.052,-0.2973756088047865,0,normal,simulated
159.054,-0.7381810667633611,0,normal,simulated
159.056,-0.95229097227956,0,normal,simulated
159.058,-1.0668803113139826,0,normal,simulated
159.06,-1.020043216369004,0,normal,simulated
159.062,-0.7923422309137437,0,normal,simulated
159.064,-0.6645361313598614,0,normal,simulated
159.066,-0.09041295884924577,0,normal,simulated
159.068,0.13550839640808288,0,normal,simulated
159.07,0.5017154637213768,0,normal,simulated
159.072,0.7682112119149213,0,normal,simulated
159.074,1.0184638356970583,0,normal,simulated
159.076,1.0928274761330319,0,normal,simulated
159.078,0.7427343009229532,0,normal,simulated
159.08,0.7081688654339275,0,normal,simulated
159.082,0.13626124633916376,0,normal,simulated
159.084,-0.1981578879535995,0,normal,simulated
159.086,-0.39207293476226196,0,normal,simulated
159.088,-0.9366831367839913,0,normal,simulated
159.09,-1.0062400836145655,0,normal,simulated
159.09199999999998,-1.0908413975622873,0,normal,simulated
159.094,-0.9506502425166299,0,normal,simulated
159.096,-0.7531904597370734,0,normal,simulated
159.098,-0.5422434796681954,0,normal,simulated
159.1,0.060735809738828014,0,normal,simulated
159.102,0.4027718040614037,0,normal,simulated
159.10399999999998,0.7740356963679726,0,normal,simulated
159.106,0.8639792166652341,0,normal,simulated
159.108,0.9886329192485436,0,normal,simulated
159.11,1.040323580699293,0,normal,simulated
159.112,0.7929308044109565,0,normal,simulated
159.114,0.5723338645666443,0,normal,simulated
159.11599999999999,0.20867661496302606,0,normal,simulated
159.118,-0.24423115501293852,0,normal,simulated
159.12,-0.5782575896383164,0,normal,simulated
159.122,-0.8511128583206079,0,normal,simulated
159.124,-0.9726417133076479,0,normal,simulated
159.126,-1.0369565722417646,0,normal,simulated
159.128,-0.8102616434630063,0,normal,simulated
159.13,-0.5694076067971457,0,normal,simulated
159.132,-0.3090030893784554,0,normal,simulated
159.13400000000001,0.16400703530819327,0,normal,simulated
159.136,0.6050366266439796,0,normal,simulated
159.138,0.7713373174894977,0,normal,simulated
159.14,0.9579863485466769,0,normal,simulated
159.142,1.0164461957881508,0,normal,simulated
159.144,0.7142698727851614,0,normal,simulated
159.14600000000002,0.6481450796785317,0,normal,simulated
159.148,0.5996539462739007,0,normal,simulated
159.15,0.004266654105139252,0,normal,simulated
159.152,-0.457874760325698,0,normal,simulated
159.154,-0.6883665382559293,0,normal,simulated
159.156,-0.9612409060195342,0,normal,simulated
159.15800000000002,-0.9811091387625085,0,normal,simulated
159.16,-0.9327302206742223,0,normal,simulated
159.162,-0.7767955921754566,0,normal,simulated
159.164,-0.3925733873734772,0,normal,simulated
159.166,-0.24639739593630683,0,normal,simulated
159.168,0.2817342164724053,0,normal,simulated
159.17000000000002,0.6922140099810108,0,normal,simulated
159.172,0.8166462697355631,0,normal,simulated
159.174,1.0634922628282009,0,normal,simulated
159.176,0.9593890130497369,0,normal,simulated
159.178,0.7351840833100951,0,normal,simulated
159.18,0.3975709895346572,0,normal,simulated
159.18200000000002,0.19312710699742136,0,normal,simulated
159.184,-0.15690300211040348,0,normal,simulated
159.186,-0.2624558836981727,0,normal,simulated
159.188,-0.7659404717098789,0,normal,simulated
159.19,-1.0074413443143804,0,normal,simulated
159.192,-0.9449308493395299,0,normal,simulated
159.194,-0.9438017241010173,0,normal,simulated
159.196,-0.5812346987415032,0,normal,simulated
159.198,-0.21390356024235088,0,normal,simulated
159.2,0.016132955673713683,0,normal,simulated
159.202,0.190062430405591,0,normal,simulated
159.204,0.6745026890313904,0,normal,simulated
159.206,0.8886761598228506,0,normal,simulated
159.208,1.1616778373262533,0,normal,simulated
159.21,0.9957259789141503,0,normal,simulated
159.212,0.7313899994611169,0,normal,simulated
159.214,0.6215650507225028,0,normal,simulated
159.216,0.11353543939975377,0,normal,simulated
159.218,-0.26144024651696784,0,normal,simulated
159.22,-0.6378263326778006,0,normal,simulated
159.222,-0.7283209141105677,0,normal,simulated
159.224,-1.0359971023059107,0,normal,simulated
159.226,-0.9173060479602677,0,normal,simulated
159.228,-0.8042682194041574,0,normal,simulated
159.23,-0.5809352816542711,0,normal,simulated
159.232,-0.1574377480329603,0,normal,simulated
159.234,0.2794888897333012,0,normal,simulated
159.236,0.35860422394245806,0,normal,simulated
159.238,0.7542232752421875,0,normal,simulated
159.24,0.9267072583253868,0,normal,simulated
159.242,1.0086701171460002,0,normal,simulated
159.244,0.8468649097725294,0,normal,simulated
159.246,0.5817661135213328,0,normal,simulated
159.248,0.35729273155473906,0,normal,simulated
159.25,0.10171479481576293,0,normal,simulated
159.252,-0.3883502523308753,0,normal,simulated
159.254,-0.6429870733933785,0,normal,simulated
159.256,-0.7517180294848876,0,normal,simulated
159.258,-0.9814015973394459,0,normal,simulated
159.26,-0.852023746045116,0,normal,simulated
159.262,-0.6621847304094172,0,normal,simulated
159.264,-0.35760176052322057,0,normal,simulated
159.266,0.08282604693577642,0,normal,simulated
159.268,0.23594927692523485,0,normal,simulated
159.27,0.6791101759113942,0,normal,simulated
159.272,0.866068952091253,0,normal,simulated
159.274,1.0321468389657584,0,normal,simulated
159.276,1.0234237028096467,0,normal,simulated
159.278,0.9637157207796384,0,normal,simulated
159.28,0.5370522320918436,0,normal,simulated
159.282,0.2879854077121171,0,normal,simulated
159.284,-0.2524377182707821,0,normal,simulated
159.286,-0.5615041228044728,0,normal,simulated
159.288,-0.8282034671222193,0,normal,simulated
159.29,-0.8918510289981034,0,normal,simulated
159.292,-0.9561023949330597,0,normal,simulated
159.294,-0.7648112748877216,0,normal,simulated
159.296,-0.5858437110247094,0,normal,simulated
159.298,-0.3696530532034985,0,normal,simulated
159.3,0.3011926452835657,0,normal,simulated
159.302,0.3870390846765376,0,normal,simulated
159.304,0.5446712299029994,0,normal,simulated
159.306,0.7782905126477772,0,normal,simulated
159.308,1.0677719738759086,0,normal,simulated
159.31,0.7947429337738913,0,normal,simulated
159.312,0.7887255500308782,0,normal,simulated
159.314,0.4482462751088855,0,normal,simulated
159.316,0.3161735423487542,0,normal,simulated
159.318,-0.36541702558497396,0,normal,simulated
159.32,-0.4882599027011016,0,normal,simulated
159.322,-0.8791616102438169,0,normal,simulated
159.324,-1.0262540074813775,0,normal,simulated
159.326,-0.8299226079696188,0,normal,simulated
159.328,-0.8958737066508538,0,normal,simulated
159.33,-0.6777009503582188,0,normal,simulated
159.332,-0.2956702475293218,0,normal,simulated
159.334,0.024467503231029503,0,normal,simulated
159.336,0.32868801326213126,0,normal,simulated
159.338,0.692438626457488,0,normal,simulated
159.34,0.7899242508083018,0,normal,simulated
159.34199999999998,0.9116414122954801,0,normal,simulated
159.344,0.8159251326487303,0,normal,simulated
159.346,0.7094298791613507,0,normal,simulated
159.348,0.23879684573616247,0,normal,simulated
159.35,0.05940984449398525,0,normal,simulated
159.352,-0.5839805538522932,0,normal,simulated
159.35399999999998,-0.7774370445118586,0,normal,simulated
159.356,-0.9263490890289494,0,normal,simulated
159.358,-1.0384568507830263,0,normal,simulated
159.36,-0.9455059528890516,0,normal,simulated
159.362,-0.9050951637004184,0,normal,simulated
159.364,-0.2917477824703798,0,normal,simulated
159.36599999999999,0.036635330261019367,0,normal,simulated
159.368,-0.010996577349195319,0,normal,simulated
159.37,0.6480247924272505,0,normal,simulated
159.372,0.8089697584290244,0,normal,simulated
159.374,0.969795190731254,0,normal,simulated
159.376,0.971882387780528,0,normal,simulated
159.378,0.7643107418941553,0,normal,simulated
159.38,0.575872775040943,0,normal,simulated
159.382,0.40094566172225254,0,normal,simulated
159.38400000000001,0.05648413211220146,0,normal,simulated
159.386,-0.49402288211592293,0,normal,simulated
159.388,-0.9334812802115637,0,normal,simulated
159.39,-0.9771849505065455,0,normal,simulated
159.392,-1.0295918426736583,0,normal,simulated
159.394,-0.761696434603874,0,normal,simulated
159.39600000000002,-0.8058979800224044,0,normal,simulated
159.398,-0.5571257945034624,0,normal,simulated
159.4,-0.07156538400745177,0,normal,simulated
159.402,0.4328331207313194,0,normal,simulated
159.404,0.589382266288669,0,normal,simulated
159.406,0.8783070852935401,0,normal,simulated
159.40800000000002,1.070993710086788,0,normal,simulated
159.41,0.7951718609493367,0,normal,simulated
159.412,0.7579824406411055,0,normal,simulated
159.414,0.5038524314966097,0,normal,simulated
159.416,0.1877156421086842,0,normal,simulated
159.418,-0.2922136089852185,0,normal,simulated
159.42000000000002,-0.4358625942049885,0,normal,simulated
159.422,-0.8955088896729837,0,normal,simulated
159.424,-0.9035279755363201,0,normal,simulated
159.426,-0.8719856690425307,0,normal,simulated
159.428,-1.1014036758590477,0,normal,simulated
159.43,-0.4357300506791287,0,normal,simulated
159.43200000000002,-0.3595354567727675,0,normal,simulated
159.434,0.07956395036990549,0,normal,simulated
159.436,0.5889690767786968,0,normal,simulated
159.438,0.7249249401329318,0,normal,simulated
159.44,0.9405339863843779,0,normal,simulated
159.442,1.0885254837821194,0,normal,simulated
159.444,0.9197052074408233,0,normal,simulated
159.446,0.5819266817985828,0,normal,simulated
159.448,0.485402470595758,0,normal,simulated
159.45,0.03254641883986408,0,normal,simulated
159.452,-0.5264402505948407,0,normal,simulated
159.454,-0.6983486598477427,0,normal,simulated
159.456,-0.8731391059040339,0,normal,simulated
159.458,-1.0400611233453012,0,normal,simulated
159.46,-1.1160765823967307,0,normal,simulated
159.462,-0.9109439617949001,0,normal,simulated
159.464,-0.5507249713248789,0,normal,simulated
159.466,-0.09135939082706465,0,normal,simulated
159.468,0.3629215288972655,0,normal,simulated
159.47,0.44522845754426266,0,normal,simulated
159.472,0.7839006200848879,0,normal,simulated
159.474,0.7701122608118892,0,normal,simulated
159.476,0.9764720568546815,0,normal,simulated
159.478,0.9928982611712234,0,normal,simulated
159.48,0.687735612209973,0,normal,simulated
159.482,0.21905669234923836,0,normal,simulated
159.484,-0.16130585136844275,0,normal,simulated
159.486,-0.5205907675401952,0,normal,simulated
159.488,-0.8031149341984964,0,normal,simulated
159.49,-0.9513317626412268,0,normal,simulated
159.492,-1.037166417929018,0,normal,simulated
159.494,-0.908449545213411,0,normal,simulated
159.496,-0.8002285040352852,0,normal,simulated
159.498,-0.3262307633613447,0,normal,simulated
159.5,0.059102881541946366,0,normal,simulated
159.502,0.613717634590502,0,normal,simulated
159.504,0.7313840332667273,0,normal,simulated
159.506,0.8868307060553492,0,normal,simulated
159.508,1.1560565827926501,0,normal,simulated
159.51,1.0891409958452425,0,normal,simulated
159.512,0.6967513927850512,0,normal,simulated
159.514,0.6535644007764453,0,normal,simulated
159.516,0.1574155954530142,0,normal,simulated
159.518,-0.3903840672103298,0,normal,simulated
159.52,-0.6616696893468749,0,normal,simulated
159.522,-0.9076111796773491,0,normal,simulated
159.524,-0.8347228536812239,0,normal,simulated
159.526,-0.9653600207893721,0,normal,simulated
159.528,-0.8349291073502234,0,normal,simulated
159.53,-0.5942682677265523,0,normal,simulated
159.532,-0.05117103822618688,0,normal,simulated
159.534,0.10402194022624202,0,normal,simulated
159.536,0.4396120442401996,0,normal,simulated
159.538,0.8887579943549824,0,normal,simulated
159.54,0.9671574858393248,0,normal,simulated
159.542,1.1386319707619206,0,normal,simulated
159.544,0.8627953240502172,0,normal,simulated
159.546,0.7018485167221966,0,normal,simulated
159.548,0.5473235569222394,0,normal,simulated
159.55,-0.050213042835306684,0,normal,simulated
159.552,-0.27117841411091975,0,normal,simulated
159.554,-0.8397946352743519,0,normal,simulated
159.556,-0.8315238410304753,0,normal,simulated
159.558,-1.0637543026289469,0,normal,simulated
159.56,-0.863008625749605,0,normal,simulated
159.562,-0.8834387466069729,0,normal,simulated
159.564,-0.38022151771019896,0,normal,simulated
159.566,-0.13284744396002315,0,normal,simulated
159.568,0.2884253728952216,0,normal,simulated
159.57,0.5985393045168956,0,normal,simulated
159.572,0.832407133852129,0,normal,simulated
159.574,0.9146601496186962,0,normal,simulated
159.576,0.884409006784416,0,normal,simulated
159.578,0.9123651084908322,0,normal,simulated
159.58,0.47232656404565004,0,normal,simulated
159.582,0.2311431948629319,0,normal,simulated
159.584,-0.2284984371433478,0,normal,simulated
159.586,-0.5182040034988158,0,normal,simulated
159.588,-0.9608406926367224,0,normal,simulated
159.59,-0.8351740505691152,0,normal,simulated
159.59199999999998,-0.9282391009393849,0,normal,simulated
159.594,-0.9118552294630006,0,normal,simulated
159.596,-0.6683005971563234,0,normal,simulated
159.598,-0.25235035277982537,0,normal,simulated
159.6,-0.0556741376061168,0,normal,simulated
159.602,0.49732023647464185,0,normal,simulated
159.60399999999998,0.6120399287388296,0,normal,simulated
159.606,0.8991125814043256,0,normal,simulated
159.608,0.8571486524169954,0,normal,simulated
159.61,1.0868082800116066,0,normal,simulated
159.612,0.740183963734213,0,normal,simulated
159.614,0.5139327748463675,0,normal,simulated
159.61599999999999,0.04669543744704818,0,normal,simulated
159.618,-0.2710299158866581,0,normal,simulated
159.62,-0.6902503821729844,0,normal,simulated
159.622,-0.9309623136344596,0,normal,simulated
159.624,-1.1473986321329186,0,normal,simulated
159.626,-1.010779699797275,0,normal,simulated
159.628,-0.9179143785766555,0,normal,simulated
159.63,-0.3695758729534021,0,normal,simulated
159.632,-0.3644171929863754,0,normal,simulated
159.63400000000001,0.052112012947592615,0,normal,simulated
159.636,0.5537645967465359,0,normal,simulated
159.638,0.6667496352345648,0,normal,simulated
159.64,0.9319971648327763,0,normal,simulated
159.642,1.0641864631439897,0,normal,simulated
159.644,0.9634263531483622,0,normal,simulated
159.64600000000002,0.6824709788160608,0,normal,simulated
159.648,0.3518487333892142,0,normal,simulated
159.65,0.0894080962629393,0,normal,simulated
159.652,-0.2536034372164912,0,normal,simulated
159.654,-0.6851994342503881,0,normal,simulated
159.656,-0.8607900231424555,0,normal,simulated
159.65800000000002,-1.0576378549192615,0,normal,simulated
159.66,-0.8443140992938019,0,normal,simulated
159.662,-0.7009840385511242,0,normal,simulated
159.664,-0.5218147785329045,0,normal,simulated
159.666,-0.1857251978592308,0,normal,simulated
159.668,0.42136152000419513,0,normal,simulated
159.67000000000002,0.5293539252098748,0,normal,simulated
159.672,0.8153978703046539,0,normal,simulated
159.674,0.8494043080616529,0,normal,simulated
159.676,1.0769792952705657,0,normal,simulated
159.678,0.7849934155628738,0,normal,simulated
159.68,0.5823283860983146,0,normal,simulated
159.68200000000002,0.23443788100048768,0,normal,simulated
159.684,0.10398548945990868,0,normal,simulated
159.686,-0.30974433924769074,0,normal,simulated
159.688,-0.7447058496021806,0,normal,simulated
159.69,-1.0221583123182967,0,normal,simulated
159.692,-0.9911993242732494,0,normal,simulated
159.694,-0.9173808705436131,0,normal,simulated
159.696,-0.5311405780071617,0,normal,simulated
159.698,-0.11600596870328839,0,normal,simulated
159.7,0.0276991119680124,0,normal,simulated
159.702,0.4430050163691066,0,normal,simulated
159.704,0.8757760192502895,0,normal,simulated
159.706,0.9527193699915891,0,normal,simulated
159.708,0.9129913882651722,0,normal,simulated
159.71,0.9358619343399651,0,normal,simulated
159.712,0.7660604164461208,0,normal,simulated
159.714,0.40552644182944797,0,normal,simulated
159.716,0.12632315627070723,0,normal,simulated
159.718,-0.40433205408530526,0,normal,simulated
159.72,-0.789142061093598,0,normal,simulated
159.722,-0.8535767013196313,0,normal,simulated
159.724,-1.0074996335511155,0,normal,simulated
159.726,-0.8064777943943129,0,normal,simulated
159.728,-0.8944051752413924,0,normal,simulated
159.73,-0.5594209197297044,0,normal,simulated
159.732,-0.2925126930646556,0,normal,simulated
159.734,-0.05981628715601303,0,normal,simulated
159.736,0.47519944566639505,0,normal,simulated
159.738,0.7915937195772588,0,normal,simulated
159.74,0.8951995931593911,0,normal,simulated
159.742,0.9771406940780013,0,normal,simulated
159.744,0.998475128557356,0,normal,simulated
159.746,0.6566480489970596,0,normal,simulated
159.748,0.49503554866365135,0,normal,simulated
159.75,0.021213287259865043,0,normal,simulated
159.752,-0.2626758811180863,0,normal,simulated
159.754,-0.5263745575754896,0,normal,simulated
159.756,-0.9951810413316853,0,normal,simulated
159.758,-0.8906138418302127,0,normal,simulated
159.76,-0.8189284057972313,0,normal,simulated
159.762,-0.6632251876265045,0,normal,simulated
159.764,-0.5084284718821102,0,normal,simulated
159.766,-0.4006689569235724,0,normal,simulated
159.768,0.49374587394355374,0,normal,simulated
159.77,0.4307342725435458,0,normal,simulated
159.772,1.0439233812837576,0,normal,simulated
159.774,0.865741019440464,0,normal,simulated
159.776,0.856723824073104,0,normal,simulated
159.778,0.8523303322871666,0,normal,simulated
159.78,0.5811560288899479,0,normal,simulated
159.782,0.4671185056424624,0,normal,simulated
159.784,-0.19064231785530944,0,normal,simulated
159.786,-0.3899430875690682,0,normal,simulated
159.788,-0.7193743609692295,0,normal,simulated
159.79,-1.0395255751640136,0,normal,simulated
159.792,-0.9418666030771271,0,normal,simulated
159.794,-0.9122208717389381,0,normal,simulated
159.796,-0.5660056033297954,0,normal,simulated
159.798,-0.3891636490061078,0,normal,simulated
159.8,0.1491137253903378,0,normal,simulated
159.802,0.40610580421413617,0,normal,simulated
159.804,0.5644273818773415,0,normal,simulated
159.806,0.7275916594404208,0,normal,simulated
159.808,1.1817773768378195,0,normal,simulated
159.81,0.9461259862039714,0,normal,simulated
159.812,0.7648832757721463,0,normal,simulated
159.814,0.5076244923210448,0,normal,simulated
159.816,0.1221094886523222,0,normal,simulated
159.818,-0.23635409346500896,0,normal,simulated
159.82,-0.750363335208412,0,normal,simulated
159.822,-0.750052008433515,0,normal,simulated
159.824,-0.9643639322963435,0,normal,simulated
159.826,-0.9115711588294512,0,normal,simulated
159.828,-0.8989720479974479,0,normal,simulated
159.83,-0.5879110891092485,0,normal,simulated
159.832,-0.3914098121216021,0,normal,simulated
159.834,0.23737896796742747,0,normal,simulated
159.836,0.4704821994138352,0,normal,simulated
159.838,0.5309362772805187,0,normal,simulated
159.84,0.9158295407190316,0,normal,simulated
159.84199999999998,1.0370378371629843,0,normal,simulated
159.844,1.0530766612615137,0,normal,simulated
159.846,0.5389910893553489,0,normal,simulated
159.848,0.49952428119991826,0,normal,simulated
159.85,0.07179404613116651,0,normal,simulated
159.852,-0.4125485603338295,0,normal,simulated
159.85399999999998,-0.5943983684196331,0,normal,simulated
159.856,-0.8728394865185704,0,normal,simulated
159.858,-1.0530162065779987,0,normal,simulated
159.86,-0.8398513397625043,0,normal,simulated
159.862,-0.6303419345285919,0,normal,simulated
159.864,-0.622054908894669,0,normal,simulated
159.86599999999999,-0.08858710560882806,0,normal,simulated
159.868,0.23321444608393105,0,normal,simulated
159.87,0.6352026106893274,0,normal,simulated
159.872,0.8117251368559866,0,normal,simulated
159.874,1.133963263817037,0,normal,simulated
159.876,0.7947196606077921,0,normal,simulated
159.878,0.8624957254964772,0,normal,simulated
159.88,0.5349727580675436,0,normal,simulated
159.882,0.2253010458238709,0,normal,simulated
159.88400000000001,-0.31849639296325555,0,normal,simulated
159.886,-0.35426568374948864,0,normal,simulated
159.888,-0.910757441847793,0,normal,simulated
159.89,-0.9056054758715364,0,normal,simulated
159.892,-1.0536372595421972,0,normal,simulated
159.894,-0.9325999263679641,0,normal,simulated
159.89600000000002,-0.6259076348717225,0,normal,simulated
159.898,-0.2445169353272768,0,normal,simulated
159.9,-0.13278470541184317,0,normal,simulated
159.902,0.3268440492098971,0,normal,simulated
159.904,0.7123939555079796,0,normal,simulated
159.906,0.9003602128063095,0,normal,simulated
159.90800000000002,1.0830238477138827,0,normal,simulated
159.91,1.1017020430374511,0,normal,simulated
159.912,0.7037336436269382,0,normal,simulated
159.914,0.3980330018898208,0,normal,simulated
159.916,0.18052246446026415,0,normal,simulated
159.918,-0.36760681670456274,0,normal,simulated
159.92000000000002,-0.5402848981378863,0,normal,simulated
159.922,-0.8496143036526317,0,normal,simulated
159.924,-0.998796481662306,0,normal,simulated
159.926,-0.9114977500818979,0,normal,simulated
159.928,-0.8930408918598404,0,normal,simulated
159.93,-0.2593665032886238,0,normal,simulated
159.93200000000002,-0.2783442436651534,0,normal,simulated
159.934,0.05090031558408638,0,normal,simulated
159.936,0.7089207272238857,0,normal,simulated
159.938,0.7678901007607767,0,normal,simulated
159.94,0.8445001437267019,0,normal,simulated
159.942,0.9815221197257178,0,normal,simulated
159.944,1.0873813958051417,0,normal,simulated
159.946,0.7099023873059489,0,normal,simulated
159.948,0.27615029480085157,0,normal,simulated
159.95,0.09538062147227165,0,normal,simulated
159.952,-0.3049181429016664,0,normal,simulated
159.954,-0.6240726482562583,0,normal,simulated
159.956,-1.0686416608474736,0,normal,simulated
159.958,-1.1035359878636055,0,normal,simulated
159.96,-1.1058239344153231,0,normal,simulated
159.962,-0.8047450031604744,0,normal,simulated
159.964,-0.3356519428216194,0,normal,simulated
159.966,-0.31159181718606777,0,normal,simulated
159.968,0.12919452095617584,0,normal,simulated
159.97,0.4159651984136997,0,normal,simulated
159.972,0.9224942645146612,0,normal,simulated
159.974,1.1691842259084606,0,normal,simulated
159.976,1.0076231675406193,0,normal,simulated
159.978,0.8915426465576675,0,normal,simulated
159.98,0.5837919475831196,0,normal,simulated
159.982,0.23020538307491573,0,normal,simulated
159.984,-0.055797329646697036,0,normal,simulated
159.986,-0.5733467909218489,0,normal,simulated
159.988,-0.70681860439195,0,normal,simulated
159.99,-0.9828337708200314,0,normal,simulated
159.992,-1.0024446524979975,0,normal,simulated
159.994,-0.9612598490695489,0,normal,simulated
159.996,-0.8963230785604916,0,normal,simulated
159.998,-0.29423493195109895,0,normal,simulated
160.0,-0.005950210948036089,0,normal,simulated
160.002,0.2983181952279436,0,normal,simulated
160.004,0.7079633777711678,0,normal,simulated
160.006,0.7870371640180319,0,normal,simulated
160.008,1.035470396665477,0,normal,simulated
160.01,0.949505529755725,0,normal,simulated
160.012,0.5465757862240561,0,normal,simulated
160.014,0.5010621934203174,0,normal,simulated
160.016,0.29515826723777744,0,normal,simulated
160.018,-0.2585191508036275,0,normal,simulated
160.02,-0.569795159384627,0,normal,simulated
160.022,-0.9157866603323278,0,normal,simulated
160.024,-0.7449499235284465,0,normal,simulated
160.026,-0.7578679391523098,0,normal,simulated
160.028,-0.6708978553311847,0,normal,simulated
160.03,-0.3778669708268461,0,normal,simulated
160.032,-0.3368160858077771,0,normal,simulated
