window_id,window_start_s,window_end_s,label,anomaly_type,mean,standard_deviation,rms,minimum,maximum,peak_to_peak,median,kurtosis,dominant_frequency_hz,spectral_energy
135,135.0,135.998,1,drift,0.5009123520738885,0.7684704958496562,0.9173113361621624,-1.109865359325279,2.0493741546061086,3.1592395139313876,0.4996942068685358,-1.076029032920132,30.0,294.1001792089978
136,136.0,136.998,1,drift,1.5043733481782033,0.7611622350142633,1.6859736411702309,-0.0009876237486772,3.196632867100395,3.197620490849072,1.5089088205035572,-1.0827788689398832,30.0,288.53991521697503
137,137.0,137.998,0,normal,-9.748892093218831e-05,0.7194865640272915,0.7194865706320637,-1.2309943335754692,1.2134655173006577,2.444459850876127,-0.028498050868311,-1.441095813550826,30.0,257.8026238527798
138,138.0,138.998,0,normal,-0.00528652743789514,0.7075673694464145,0.70758711808347,-1.2034547189889473,1.2442642413053089,2.447718960294256,-0.0368470245098182,-1.4308452554531872,30.0,249.37397115004808
139,139.0,139.998,0,normal,0.005561737698251756,0.7127058670889818,0.7127275678050354,-1.2085664127876,1.1797593287080033,2.388325741495603,0.02150719161166045,-1.444015779562559,30.0,252.9635603558241
140,140.0,140.998,0,normal,0.0005388631967142552,0.7212216308203049,0.7212218321270126,-1.288474620453643,1.1516843827501648,2.440159003203808,-0.0031731742060777997,-1.4684216973809243,30.0,259.0447501188434
141,141.0,141.998,0,normal,-0.0020010500858944472,0.7136246367624405,0.7136274422944869,-1.173860223941784,1.1482538139842264,2.3221140379260103,-0.0203599276356689,-1.4525788191955502,30.0,253.61560482601718
142,142.0,142.998,0,normal,-0.0020951598046781345,0.7184305211947017,0.7184335762467523,-1.221706738233854,1.203943328811611,2.4256500670454653,-0.030682578687485702,-1.4566154760161136,30.0,257.0710517169395
143,143.0,143.998,0,normal,-0.005849368368666089,0.7145352429669387,0.7145591847790738,-1.2966395835946911,1.1665299563659213,2.4631695399606124,0.00829259182108605,-1.453352721936606,30.0,254.29003985183135
144,144.0,144.998,0,normal,-0.00031049199732671793,0.7183603192058153,0.7183603863067348,-1.1805101537530152,1.2240596647701292,2.4045698185231443,0.0052198599725751995,-1.4269352245438274,30.0,256.9933851071383
145,145.0,145.998,1,increased_amplitude,-0.005564468216656973,1.771697648971031,1.7717063872651169,-2.7655563725760475,2.6354238168155035,5.400980189391551,-0.01309152633368355,-1.4904772112388904,30.0,1563.2464398304908
146,146.0,146.998,1,increased_amplitude,0.0007153228544035795,1.772711977468052,1.7727121217912054,-2.8039484477937684,2.6707093099388857,5.474657757732654,0.014876877578622601,-1.490594005544527,30.0,1564.9956304502336
147,147.0,147.998,0,normal,-0.0030805205371608312,0.7152928892724559,0.7152995226130923,-1.1344663553044387,1.2117339874359505,2.3462003427403895,-0.02933026667381275,-1.4695163350410034,30.0,254.81052546487066
148,148.0,148.998,0,normal,-0.005085908232154289,0.7057880986503041,0.7058064229368823,-1.2037624605503374,1.2340341933397627,2.4377966538901,-0.010120180631460099,-1.4348791593274621,30.0,248.12953402371295
149,149.0,149.998,0,normal,0.0023250636831549988,0.7083716951642189,0.7083755108916172,-1.229613879306004,1.2018117187477453,2.4314255980537496,-0.02084507428163125,-1.4518184505385021,30.0,249.90680505474566
150,150.0,150.998,1,changed_frequency,-0.0016447741349331117,0.7208844926158172,0.720886368976359,-1.2342789864214296,1.1713916247411398,2.405670611162569,-0.02083966444266305,-1.466412502539607,60.0,258.82383348862044
151,151.0,151.998,1,changed_frequency,0.00015970857016221008,0.7100377859842125,0.7100378039458108,-1.2302503428392864,1.1542238794181918,2.384474222257478,0.0322313969078803,-1.4538895870675657,60.0,251.07818462807774
152,152.0,152.998,0,normal,-0.0022029530224352448,0.7112635009114905,0.7112669124392678,-1.2051431533488053,1.180840275546657,2.385983428895462,0.0006506553212867999,-1.4503049381025515,30.0,251.9492950876581
153,153.0,153.998,0,normal,-0.006807525999339534,0.7091279550492191,0.7091606299298622,-1.168432227908287,1.166113791558949,2.3345460194672363,-0.0313540160336723,-1.461004699691584,30.0,250.4295260244967
154,154.0,154.998,0,normal,-0.01485417285522022,0.7094574458686469,0.7096129324847997,-1.2222439747872624,1.260018146262528,2.48226212104979,0.00409106691999225,-1.434499526166083,30.0,250.6622879351609
155,155.0,155.998,1,drift,0.5078848348264793,0.7605967390185303,0.9145788128162288,-1.0101616230284411,2.125839894698798,3.136001517727239,0.4899910129707368,-1.0937049019062812,30.0,288.102127058823
156,156.0,156.998,1,drift,1.5004053797995784,0.7625592231428531,1.6830665086477565,-0.0629739509334792,3.17770127839959,3.240675229333069,1.4950626731507035,-1.0742302215304773,30.0,289.5923386860876
157,157.0,157.998,0,normal,-0.003985735500676531,0.7111816644120168,0.7111928331214592,-1.1770288602246513,1.2585434207070323,2.4355722809316838,-0.0249197859262758,-1.4369018065872927,30.0,251.88240020948336
158,158.0,158.998,0,normal,-0.002773963260793891,0.7154226926209903,0.7154280704509994,-1.140734833938856,1.2114158232473238,2.35215065718618,0.0191572299191349,-1.4351517195596282,30.0,254.90412548639029
159,159.0,159.998,0,normal,0.0012555239062220758,0.7146840524917324,0.7146851553140615,-1.1473986321329186,1.1817773768378197,2.3291760089707383,0.0416653838540337,-1.4587619740103455,30.0,254.37430689142482
160,160.0,160.998,0,normal,-0.004281954793344418,0.7120854078505805,0.7120982819882238,-1.1801116196537909,1.272228652819595,2.4523402724733856,-0.009279265126951049,-1.4394591608565859,30.0,252.5227274543749
161,161.0,161.998,0,normal,0.0006149390039509217,0.7200753710429713,0.7200756336195882,-1.2751781975271057,1.2628222434816117,2.5380004410087174,-0.02417360311208415,-1.43599149131766,30.0,258.2254176621326
162,162.0,162.998,0,normal,-0.00768945276617105,0.7161718522417495,0.716213131426129,-1.1904646017627716,1.2584256383089856,2.448890240071757,-0.0028451581743069,-1.4231796725341257,30.0,255.42987956213244
163,163.0,163.998,0,normal,-0.0009605028909851426,0.7109868874781028,0.7109875362702246,-1.19616094631717,1.1599073725797655,2.3560683188969356,-0.0029996387381391,-1.483747528001104,30.0,251.76610993316368
164,164.0,164.998,0,normal,0.0032884361276699844,0.7133166559853644,0.713324235897189,-1.24521659825612,1.308537419061334,2.5537540173174538,-0.0346075488982406,-1.4430335661395022,30.0,253.40090863780662
165,165.0,165.998,1,increased_amplitude,0.0008924911998354848,1.7665706056378687,1.7665708310861152,-2.691856605489682,2.690847365614814,5.382703971104496,0.0264847312544546,-1.4930681077281882,30.0,1554.174575499195
166,166.0,166.998,1,increased_amplitude,0.00037964257911611777,1.7724004004363363,1.772400441095458,-2.7468052558617577,2.8602267691705103,5.607032025032268,0.0030556348893128497,-1.4841174926794152,30.0,1564.4467650936904
167,167.0,167.998,0,normal,-0.005940385673521634,0.7042047843199597,0.7042298392152033,-1.1803787436993614,1.1828878111958234,2.363266554895185,-0.01822173693624235,-1.4586234885164173,30.0,246.97754824984708
168,168.0,168.998,0,normal,0.00021788572303524712,0.716090122819268,0.716090155967461,-1.1884893265134162,1.2061592303749191,2.3946485568883356,-0.01810968832658325,-1.4439224489497837,30.0,255.37157637200988
169,169.0,169.998,0,normal,-0.0011789974120144406,0.7170672567118463,0.7170682259612057,-1.2064932314669476,1.1872207756585664,2.393714007125514,0.0010245438594795062,-1.4667171635287375,30.0,256.0688882142282
170,170.0,170.998,1,changed_frequency,-0.005129862401324448,0.7207459980529415,0.7207642535514558,-1.3330884355314156,1.2192048104626023,2.5522932459940177,-0.0170483693461329,-1.4608750573469973,60.0,258.7027221300596
171,171.0,171.998,1,changed_frequency,-0.0015272212048899698,0.7124593259928677,0.7124609628595941,-1.2444235685420937,1.2363521550542234,2.480775723596317,0.0006261436655410001,-1.4380339421298578,60.0,252.8137919346838
172,172.0,172.998,0,normal,-0.0015573576080175169,0.7082867275970823,0.7082884397284082,-1.2225697561663191,1.1865110187362196,2.409080774902539,0.0009262909026880499,-1.452993486380746,30.0,249.83571928181604
173,173.0,173.998,0,normal,-0.0036814375847696104,0.7104797960220217,0.7104893338665853,-1.2765153393350317,1.21881070947782,2.495326048812852,-0.02044035748636745,-1.4354284503204877,30.0,251.38602720900408
174,174.0,174.998,0,normal,-0.0036836002610626684,0.7107882869473946,0.7107978318569178,-1.21860718824796,1.2395689935478522,2.458176181795812,-0.002560698415897,-1.4384222103858093,30.0,251.61311070352073
175,175.0,175.998,1,drift,0.4983409603981536,0.7622321950576447,0.9106819598481951,-1.1131180867904251,2.008818904716506,3.121936991506931,0.4981361328901005,-1.1018065796981689,30.0,289.3494319992616
176,176.0,176.998,1,drift,1.5015682119067937,0.7550103410511632,1.6806985780035515,-0.1926892611477664,3.1589565278118936,3.35164578895966,1.5037169288390972,-1.061216257277505,30.0,283.88789124941354
177,177.0,177.998,0,normal,-0.000979699281659051,0.7124934562319358,0.7124941297891597,-1.2386523613791285,1.1761373097580976,2.414789671137226,-0.03223261761140505,-1.4430847847960429,30.0,252.81314133140984
178,178.0,178.998,0,normal,0.003542299955545158,0.7129254845578837,0.712934284784417,-1.242941599573971,1.2781587142779118,2.521100313851883,-0.0193876806376067,-1.4267341180621809,30.0,253.1189042449774
179,179.0,179.998,0,normal,5.7922747797394256e-06,0.7132750472320872,0.7132750472556058,-1.1802244369492965,1.197538147718462,2.3777625846677584,-0.010051816011420151,-1.4312662991876006,30.0,253.37207978997185
180,180.0,180.998,0,normal,0.005344831569959028,0.7240156231462153,0.7240353511979326,-1.2043916157460188,1.261135033973205,2.465526649719224,0.0170510220472095,-1.44276963579648,30.0,261.0553995478506
181,181.0,181.998,0,normal,0.000813731496981843,0.7130425794748714,0.7130430437940808,-1.197741371907357,1.2316919648479134,2.4294333367552703,-0.0007108819265806499,-1.450403566656725,30.0,253.20213135883148
182,182.0,182.998,0,normal,-0.002680102008894618,0.7155183191752308,0.7155233385586564,-1.1736167227433807,1.216759722935124,2.3903764456785046,0.0317659279972434,-1.4426310543521825,30.0,254.98653549802978
183,183.0,183.998,0,normal,0.004420448349447362,0.7150003389620748,0.7150140034149625,-1.2740177120033995,1.1674789330770576,2.4414966450804574,0.0110676439162337,-1.4539488554703601,30.0,254.60718815184296
184,184.0,184.998,0,normal,-0.006154081681687159,0.7103996644297788,0.7104263198554001,-1.1525650127277354,1.2031167213525176,2.355681734080253,-0.027507993930602402,-1.4701823755032284,30.0,251.34872210821908
185,185.0,185.998,1,increased_amplitude,0.009276623891696463,1.7628152123860625,1.7628396208307058,-2.7630931135483743,2.704093880445858,5.467186993994233,0.0443612949517842,-1.4806407745999977,30.0,1547.5745357288702
186,186.0,186.998,1,increased_amplitude,-0.0014683661702181894,1.771259908368945,1.77126051700318,-2.668409646356924,2.6438663118352204,5.312275958192144,0.013263991151116001,-1.4961513816222398,30.0,1562.433458649608
187,187.0,187.998,0,normal,0.004794927367947869,0.7192665305849946,0.7192825128892255,-1.31878230770814,1.2126649540006476,2.5314472617087875,0.0239579881108315,-1.4361163733937765,30.0,257.64272053906325
188,188.0,188.998,0,normal,0.0008823446841309797,0.7169356722378393,0.71693621519579,-1.2435491291892502,1.2012113972964644,2.4447605264857146,0.0112169230873141,-1.4709656110095284,30.0,255.9926023712654
189,189.0,189.998,0,normal,-0.002868942705305428,0.7106504860984613,0.7106562771299678,-1.1950175515514787,1.2266708076421944,2.421688359193673,-0.0326009059274212,-1.4575584456260597,30.0,251.5082801509757
190,190.0,190.998,1,changed_frequency,-0.0033752362242509388,0.7071421685395196,0.707150223606232,-1.1966488247073954,1.2084179703807103,2.4050667950881057,-0.03381152589543875,-1.4263574702040986,60.0,249.02985750756167
191,191.0,191.998,1,changed_frequency,0.0008424688750472189,0.7179179164429166,0.7179184107567823,-1.2052095588338834,1.2070051903447474,2.4122147491786308,0.0116820834920255,-1.4342525742546806,60.0,256.67706012865654
192,192.0,192.998,0,normal,0.0012359346390024603,0.7209378577572286,0.7209389171642865,-1.1700600325918842,1.1955322269433777,2.365592259535262,0.0045016164963666006,-1.463069988609414,30.0,258.84921980017947
193,193.0,193.998,0,normal,0.005966212589060608,0.7143593766894469,0.7143842906704997,-1.1832986813095492,1.227009197085161,2.4103078783947103,0.0112384118760821,-1.4427225759059426,30.0,254.1404050252058
194,194.0,194.998,0,normal,-0.0038504279796315447,0.7208480192098566,0.7208583027158668,-1.2222649380498132,1.1611769372740444,2.3834418753238573,-0.00468350664943965,-1.455881629343389,30.0,258.7916826331352
195,195.0,195.998,1,drift,0.5008168060002036,0.7584552165017264,0.9088849149429901,-1.020456681353875,2.056092775192762,3.076549456546637,0.48159035293287344,-1.107138931620259,30.0,286.50775236312626
196,196.0,196.998,1,drift,1.5015070201624523,0.7645965261228409,1.68497215981637,-0.0720090654977521,3.0530716205841646,3.1250806860819167,1.4913106182923592,-1.0626918306906095,30.0,291.14799652347557
197,197.0,197.998,0,normal,-0.0035192645719669445,0.7159417307265186,0.7159503802770204,-1.2612191425399617,1.277625999682943,2.538845142222905,-0.0076929112662762495,-1.4429999882457296,30.0,255.26705349907078
198,198.0,198.998,0,normal,-0.001512729925074385,0.7076254804700733,0.7076270973912236,-1.213718004350044,1.2109227333382115,2.4246407376882555,0.03821546266087645,-1.4530601943444903,30.0,249.39369808589822
199,199.0,199.998,0,normal,-0.007110145269249624,0.7101881063948229,0.7102236975984497,-1.2367187565722717,1.1650434881400864,2.401762244712358,-0.02549860403431685,-1.4417612859176174,30.0,251.2109964473237
200,200.0,200.998,0,normal,0.005373870418661963,0.7174513746564257,0.7174715001166747,-1.1694528370272643,1.2212747791494047,2.390727616176669,0.008822388263631051,-1.4487369902701908,30.0,256.344971013516
201,201.0,201.998,0,normal,-0.0009671765179709935,0.7063397431360082,0.706340405303179,-1.247382262999808,1.2060234280072328,2.453405691007041,-0.04752594969344355,-1.4556818270325107,30.0,248.4781540311525
202,202.0,202.998,0,normal,0.002412719959189875,0.7201869365378396,0.7201909779894217,-1.211348863323769,1.140636803273543,2.351985666597312,-0.01833601366927835,-1.4671882894967343,30.0,258.3120682778738
203,203.0,203.998,0,normal,-0.002457020921784155,0.7152443425177483,0.7152485627077176,-1.2290928210244163,1.2290867913035852,2.4581796123280015,-0.00177859464847875,-1.440292713244042,30.0,254.76910452165578
204,204.0,204.998,0,normal,0.001865670469960107,0.7235963004470113,0.7235987056006278,-1.2225038927165637,1.1849093601714562,2.40741325288802,0.0079930585650341,-1.4512017724140118,30.0,260.7586855108687
205,205.0,205.998,1,increased_amplitude,0.005056621162697086,1.7725569095112255,1.7725641220767077,-2.763166880569449,2.6379595285368773,5.401126409106326,0.04775725172591775,-1.4902662665389723,30.0,1564.722070365809
206,206.0,206.998,1,increased_amplitude,-0.0066982000832355995,1.7675902307547986,1.7676029219664005,-2.807680929018926,2.6651555364361488,5.4728364654550745,0.0126490447227545,-1.4923973589899187,30.0,1556.02767467933
207,207.0,207.998,0,normal,-0.0025872135207533026,0.7210483035717571,0.7210529451832999,-1.2471402557643376,1.2399722218658693,2.487112477630207,-0.0175674229458975,-1.4481603320091505,30.0,258.9203175874686
208,208.0,208.998,0,normal,0.0006863985407208668,0.7089735129681403,0.7089738452392602,-1.2309120803255076,1.1502176690654349,2.3811297493909427,-0.0033820385919749,-1.4343585769837806,30.0,250.4206523311101
209,209.0,209.998,0,normal,0.005272515046041848,0.7141446277203519,0.7141640908900073,-1.193629137905679,1.20972329839903,2.4033524363047087,-0.0189630819529195,-1.4270090538427576,30.0,253.98534132242943
210,210.0,210.998,1,changed_frequency,-0.0051480131718705455,0.7201968036072279,0.7202152025371901,-1.2209287198102217,1.203497003951555,2.4244257237617766,0.00440171280864155,-1.4358259388583041,60.0,258.3297945799291
211,211.0,211.998,1,changed_frequency,0.0022812497465016577,0.7089515750034306,0.7089552452731066,-1.2021591618721732,1.1995308805512144,2.401690042423388,-0.03896425532268375,-1.434310349730345,60.0,250.32230890736898
212,212.0,212.998,0,normal,0.002694599280053439,0.7181349677016969,0.718140023046479,-1.25849775234352,1.2489297319478854,2.507427484291405,-0.01698216058109355,-1.4438214373097338,30.0,256.8562453398008
213,213.0,213.998,0,normal,-0.002662844207352503,0.7174454925185028,0.7174504341586181,-1.2120045437860525,1.2283308405124735,2.440335384298526,-0.0387475713915668,-1.4243511522671626,30.0,256.3404240583301
214,214.0,214.998,0,normal,-0.0035493202318620113,0.7183675503773486,0.7183763185888443,-1.323268589367475,1.257798040478674,2.581066629846149,-0.01349598035152935,-1.4505351926980874,30.0,257.02212239029967
215,215.0,215.998,1,drift,0.494487334104478,0.7606736616223202,0.9072718132266987,-1.171959466064981,2.0389888882322875,3.2109483542972685,0.49393660833715886,-1.0838768982957618,30.0,288.16471040835876
216,216.0,216.998,1,drift,1.4984401605412425,0.7650363702288958,1.6824397648937892,-0.0542341601102605,3.1669212464261007,3.2211554065363615,1.5027386641494023,-1.0562961869474596,30.0,291.4746616484428
217,217.0,217.998,0,normal,0.001777339985667653,0.7087101884772485,0.7087124171262147,-1.1603886246338957,1.2231698205272925,2.383558445161188,-0.01261511315654855,-1.4453686443920017,30.0,250.1429024905233
218,218.0,218.998,0,normal,-0.001247941470185314,0.7077301065906957,0.7077312068382956,-1.1654053430256992,1.1933909998988768,2.3587963429245757,0.0113790068979284,-1.46555454649208,30.0,249.4431950014957
219,219.0,219.998,0,normal,0.0013731572391010088,0.7144745326588692,0.7144758522013973,-1.3403651567434096,1.2405019269347652,2.580867083678175,0.027938380709067304,-1.4356922798499032,30.0,254.22124774573547
220,220.0,220.998,0,normal,-0.005196504347114734,0.7142374643272947,0.7142563679142897,-1.192726070745342,1.2471234742556363,2.4398495450009783,0.00840039915426335,-1.4513144737484664,30.0,254.05367091192397
221,221.0,221.998,0,normal,0.010425406788738748,0.7092380324988129,0.7093146522168409,-1.2317440748738169,1.2521897567360087,2.483933831609826,0.012725765156081651,-1.4402233681684782,30.0,250.52393369373158
222,222.0,222.998,0,normal,-0.0006131227260990976,0.7191026987067385,0.71910296008763,-1.2951064628204425,1.212081430492912,2.5071878933133545,0.0007866960189834,-1.4239138299191867,30.0,257.52571811249965
223,223.0,223.998,0,normal,0.0008801265257461213,0.7194540694198016,0.7194546077602214,-1.1817591286652045,1.2572382371607824,2.438997365825987,0.0077332345828451,-1.449211316257591,30.0,257.80968417538577
224,224.0,224.998,0,normal,0.001814877945150255,0.7191982325293242,0.7192005224242123,-1.2566121173764842,1.2046331006986284,2.4612452180751125,-0.00921982539707825,-1.4519304091670695,30.0,257.60277749509066
225,225.0,225.998,1,increased_amplitude,0.003744013304317668,1.7589830725278304,1.758987057108457,-2.6685837267801715,2.6675241177696103,5.336107844549781,-0.0154075923454232,-1.489342772493746,30.0,1540.8508058837967
226,226.0,226.998,1,increased_amplitude,-0.009415102700037732,1.7818307931089314,1.7818556673956665,-2.6851052212267703,2.66875787380944,5.3538630950362105,-0.03278386219655905,-1.4985975647918603,30.0,1581.1423649038409
227,227.0,227.998,0,normal,0.00023407704332370139,0.7185001642571596,0.7185002023866296,-1.246811855993167,1.1643106537811767,2.4111225097743434,-0.02288212022471755,-1.4470838420718746,30.0,257.0953361435535
228,228.0,228.998,0,normal,-0.010513173576133948,0.7119880404252217,0.7120656546465284,-1.1820722074343128,1.189711936382659,2.3717841438169716,-0.037005496894217046,-1.467340741169478,30.0,252.49152691181982
229,229.0,229.998,0,normal,-0.0005873503597663849,0.7100717164406559,0.7100719593600527,-1.3653280023242007,1.1947151705989854,2.5600431729231863,-0.00205435000825875,-1.4627039414308016,30.0,251.10718704236643
230,230.0,230.998,1,changed_frequency,0.0016887771493901606,0.7186146726719681,0.7186166570207653,-1.2377427564229002,1.226856799580989,2.464599556003889,-0.0148328674277282,-1.4202378663313706,60.0,257.1782481262557
231,231.0,231.998,1,changed_frequency,-0.002469011033666106,0.7098614362874617,0.7098657300811065,-1.1998708510090097,1.1679424962746172,2.3678133472836267,-0.0047103639022339,-1.4524961662077571,60.0,250.99829291243955
232,232.0,232.998,0,normal,0.004529123214508555,0.7086248653999361,0.7086393390295022,-1.1681597641813013,1.163267507613788,2.3314272717950892,0.0371515341738523,-1.4452239682481842,30.0,250.08162520093765
233,233.0,233.998,0,normal,0.0016893702898347484,0.7051900888699366,0.705192112415025,-1.2168388393946523,1.2069463135485057,2.423785152943158,0.049868356714331805,-1.442932977851452,30.0,247.65657172958126
234,234.0,234.998,0,normal,0.0015549066265056236,0.7113646165224466,0.7113663158842599,-1.162443463262032,1.1746225327277964,2.3370659959898283,-0.0170346198450575,-1.4632337903263188,30.0,252.01246374109047
235,235.0,235.998,1,drift,0.5009196938082128,0.7615332129920288,0.9115115874934758,-1.1105392240292875,1.9256953489833957,3.036234573012683,0.5089504470398309,-1.1005639244638405,30.0,288.8111726874753
236,236.0,236.998,1,drift,1.502925220398336,0.7566079326612578,1.6826288306918225,-0.0261748179481264,3.0731432257031184,3.0993180436512446,1.5038165729342892,-1.0649050537402789,30.0,285.09282172708964
237,237.0,237.998,0,normal,-0.004094578396873565,0.7143976557645187,0.714409389729788,-1.188138166579211,1.1998297986825843,2.3879679652617956,-0.02489863563620275,-1.4228174083253755,30.0,254.17007107022093
238,238.0,238.998,0,normal,-0.002077913803279073,0.7110625850741632,0.7110656211757994,-1.226346747517871,1.2187875668945445,2.4451343144124156,0.0019324261734969999,-1.4485047634542219,30.0,251.79815699586499
239,239.0,239.998,0,normal,-0.002247765776352333,0.7133218825345499,0.7133254240202149,-1.2376290257289917,1.2141582830564366,2.4517873087854283,-0.008617009259418149,-1.4314029188201705,30.0,253.407029699924
240,240.0,240.998,0,normal,-0.005385690373117308,0.7118381831112363,0.711858556593865,-1.2122945275215582,1.2151336719449368,2.427428199466495,0.0105443129327331,-1.450235783656811,30.0,252.34764337405497
241,241.0,241.998,0,normal,0.0006278841979380471,0.7140194899258754,0.7140197659957134,-1.1974222080838346,1.1533877886126322,2.3508099966964666,-0.00920465900978165,-1.4439137544043972,30.0,253.89715931608677
242,242.0,242.998,0,normal,0.0012209537287636728,0.7110701119215997,0.7110711601493933,-1.2728819944427867,1.3378201983463582,2.610702192789145,0.01867791596715945,-1.4362761173397658,30.0,251.80614138348795
243,243.0,243.998,0,normal,0.008484512541728828,0.7165432991225134,0.7165935294645398,-1.2029421058000285,1.218047320186303,2.420989425986331,0.0021602456852481,-1.4483984262536975,30.0,255.7000117994007
244,244.0,244.998,0,normal,-0.001280605188712105,0.7123639034413903,0.7123650545021869,-1.1691854674161126,1.2686331849852186,2.437818652401331,0.0221423569697901,-1.4668654854665386,30.0,252.74548576335772
245,245.0,245.998,1,increased_amplitude,0.002280454171602627,1.7645502104590514,1.7645516840552764,-2.7108214048947974,2.6419311189638037,5.352752523858602,0.030383675234873703,-1.490739085428739,30.0,1550.631618574076
246,246.0,246.998,1,increased_amplitude,-0.0012925201863551855,1.7652333284030217,1.7652338016005817,-2.8087215623601227,2.609445009194301,5.418166571554424,0.0321020314098985,-1.4934555734154449,30.0,1551.8324569630465
247,247.0,247.998,0,normal,0.0038953052258543955,0.7151328353150427,0.7151434440366033,-1.2140800339794326,1.2025659003686284,2.416645934348061,-0.01579675614778875,-1.4283408605214007,30.0,254.69103323505817
248,248.0,248.998,0,normal,0.002630591020761521,0.7158442131172844,0.7158490465612304,-1.1523647280197378,1.233819618322352,2.3861843463420898,0.00793610508293275,-1.4611691308380739,30.0,255.20226733620956
249,249.0,249.998,0,normal,-0.0014296915516945749,0.7090721523802092,0.7090735937115664,-1.1631785426077557,1.228171775953394,2.39135031856115,0.00867019494059255,-1.45230163444497,30.0,250.3920360356494
250,250.0,250.998,1,changed_frequency,-0.0015518682948051409,0.7092468196513646,0.7092485174329092,-1.2279497388050462,1.2966639427771045,2.5246136815821507,0.0033964355440545997,-1.4295545567391998,60.0,250.514357304139
251,251.0,251.998,1,changed_frequency,-0.0036727503411167314,0.7121897444540287,0.7121992145464378,-1.2178100621166792,1.1776207905443004,2.3954308526609793,-0.0201575818843535,-1.4553537708120603,60.0,252.59674391893577
252,252.0,252.998,0,normal,-0.0006583266661468489,0.7215958156815457,0.7215961159839447,-1.2164990433826537,1.1891884265832402,2.405687469965894,-0.02891287537208735,-1.4497961441110105,30.0,259.3307771427954
253,253.0,253.998,0,normal,0.0030480491491894526,0.705247503945285,0.7052540906826921,-1.2228081501281034,1.1551494291905942,2.3779575793186973,0.051925322316955194,-1.4314735834812902,30.0,247.70158510858414
254,254.0,254.998,0,normal,-0.003010983719701536,0.7170630007970612,0.7170693224054745,-1.1618809150910892,1.2276670657321578,2.389547980823247,-0.044356612652382846,-1.439922153092204,30.0,256.07315726198743
255,255.0,255.998,1,drift,0.49485403099905695,0.7623943572167463,0.9089145547915664,-1.0830787126945662,1.9888710990771723,3.0719498117717388,0.4886555432809801,-1.0628770923860134,30.0,289.46852175837546
256,256.0,256.998,1,drift,1.5058080088019357,0.7621374410886496,1.6876940595028487,-0.0064436864362245,3.146730119669677,3.1531738061059014,1.510496633118211,-1.0563221107249074,30.0,289.29647461930256
257,257.0,257.998,0,normal,0.006630635263282365,0.7176749976847713,0.7177056274168618,-1.1888408133510726,1.2556704870853888,2.4445113004364614,-0.004654549213002301,-1.4458791295418474,30.0,256.50295713406854
258,258.0,258.998,0,normal,-0.0010080188342108563,0.7106620030514855,0.7106627179493236,-1.2284237829546645,1.162813955364462,2.3912377383191266,-0.04078646950145065,-1.435009752346774,30.0,251.52848929882342
259,259.0,259.998,0,normal,0.003196736601481506,0.7186200144507536,0.7186271246579136,-1.2018005549277284,1.1610693233008775,2.362869878228606,0.0100987890795152,-1.4426354653802425,30.0,257.1962525464753
260,260.0,260.998,0,normal,0.004280401247607381,0.7122187377538702,0.7122316001432094,-1.2081071858785353,1.190929619482351,2.399036805360886,-0.00275955450908465,-1.4304064284523892,30.0,252.61912053519
261,261.0,261.998,0,normal,-0.006015797571549619,0.7115541568508915,0.7115795865201622,-1.2254947540019283,1.207071317099803,2.432566071101731,0.0030638751333079,-1.4307410095714452,30.0,252.15379585686748
262,262.0,262.998,0,normal,0.0011509292343684617,0.7187858830994565,0.7187868045402392,-1.2294934903403243,1.1752556214980023,2.404749111838327,-0.025540245897752,-1.4542537141712657,30.0,257.3023478875261
263,263.0,263.998,0,normal,-0.004463622619750076,0.7177931453571692,0.7178070238223012,-1.237761683877206,1.1394914070442197,2.3772530909214256,-0.00120148436417165,-1.4613811586256649,30.0,256.62092693977274
264,264.0,264.998,0,normal,0.003465970286339934,0.7185405859190903,0.7185489451408132,-1.176173991797166,1.2637473754235793,2.4399213672207454,0.00395345438860715,-1.4495521215975253,30.0,257.1309910777769
265,265.0,265.998,1,increased_amplitude,0.010271783032299127,1.7673479685639555,1.7673778179873714,-2.617471691061586,2.645882101885592,5.263353792947178,-0.00243564150491045,-1.4999626224553384,30.0,1555.5954462834836
266,266.0,266.998,1,increased_amplitude,0.0001352232388471295,1.7717984194827523,1.771798424642855,-2.714011362437691,2.706888331289329,5.42089969372702,-0.014325595141062152,-1.5031983205478598,30.0,1563.381295824955
267,267.0,267.998,0,normal,-0.0017120129511149092,0.7123611545040982,0.712363211735949,-1.250508149978364,1.1983353363591311,2.448843486337495,-0.024625344737557148,-1.4475661054971798,30.0,252.72150843876318
268,268.0,268.998,0,normal,-0.0004223349235258116,0.7133608435592375,0.7133609685778544,-1.2125023419713394,1.2149532366931024,2.427455578664442,-0.0016261915853654002,-1.4461701753467149,30.0,253.43067358270716
269,269.0,269.998,0,normal,0.00427011239054538,0.7092864888517323,0.7092993423988538,-1.237290296479566,1.1742303396790934,2.4115206361586594,0.0060159782755649,-1.4450094770848525,30.0,250.5482378178835
270,270.0,270.998,1,changed_frequency,-0.006856567903219967,0.7156192146566496,0.7156520613463022,-1.1703822459744964,1.1620160262028834,2.3323982721773797,0.00145640403435995,-1.4680861234181997,60.0,255.06292658815522
